anno_idx,imdbid,text_gt,text_gt_wo_char,gt_action
204,tt0050468,Two nearby corralled horses are spooked.,They are spooked.,['They are spooked.']
205,tt0050468,A man alerts the mob to the fire.,He alerts the mob to the fire.,['He alerts the mob to the fire.']
206,tt0050468,They rush en masse to the barn.,They rush en masse to the barn.,['They rush en masse to the barn.']
207,tt0050468,"Two riders gallop over, dismount, and fill buckets with water from a trough next to the corral.","Two riders gallop over, dismount, and fill buckets with water from a trough next to the corral.","['Two riders gallop over.', 'They dismount.', 'They fill buckets with water from a trough next to the corral.']"
208,tt0050468,Others open the corral gate and lead the terrified animals to safety.,Others open the corral gate and lead the terrified animals to safety.,"['Others open the corral gate.', 'They lead the terrified animals to safety.']"
209,tt0050468,The barn is now an inferno.,The barn is now an inferno.,['The barn is now an inferno.']
210,tt0050468,Pandemonium rains.,Pandemonium rains.,['Pandemonium rains.']
211,tt0050468,"He flicks the handcuffs key to Earp, goes to the door, and turns.","He flicks the handcuffs key to him, goes to the door, and turns.","['He flicks the handcuffs key to him.', 'He goes to the door.', 'He turns.']"
212,tt0050468,He goes.,He goes.,['He goes.']
213,tt0050468,Ert looks out of the window at the frenzied scene on the street below.,He looks out of the window at the frenzied scene on the street below.,"['He looks out of the window.', 'He looks at the frenzied scene on the street below.']"
214,tt0050468,He shifts his gaze to the hotel's back stairs and sees the dock scurrying down the wooden stairway and leaping into the saddle of a waiting horse.,He shifts his gaze to the hotel's back stairs and sees the dock scurrying down the wooden stairway and leaping into the saddle of a waiting horse.,"[""He shifts his gaze to the hotel's back stairs."", 'He sees the dock scurrying down the wooden stairway.', 'He sees the dock leaping into the saddle of a waiting horse.']"
215,tt0050468,Earp throws a bedroll at him good-naturedly.,He throws a bedroll at him good-naturedly.,['He throws a bedroll at him good-naturedly.']
216,tt0050468,The two men lie asleep in the nighttime gloom as a small trail of smoke rises from the burning embers of the fire.,The two men lie asleep in the nighttime gloom as a small trail of smoke rises from the burning embers of the fire.,"['The two men lie asleep in the nighttime gloom.', 'A small trail of smoke rises from the burning embers of the fire.']"
217,tt0050468,Three shadowy figures creep from behind a rock some metres away.,Three shadowy figures creep from behind a rock some metres away.,"['Three shadowy figures creep from behind a rock.', 'They are some metres away.']"
218,tt0050468,"Gun hands hovering stealthily, they move closer.","Gun hands hovering stealthily, they move closer.","['Gun hands are hovering stealthily.', 'They move closer.']"
219,tt0050468,Erp opens an eye and almost imperceptibly raises his head a little as he spots them.,He opens an eye and almost imperceptibly raises his head a little as he spots them.,"['He opens an eye.', 'He almost imperceptibly raises his head a little.', 'He spots them.']"
220,tt0050468,He closes his eye.,He closes his eye.,['He closes his eye.']
221,tt0050468,The three strangers draw their guns.,They draw their guns.,['They draw their guns.']
222,tt0050468,"One of them points, a signal to move in.","One of them points, a signal to move in.","['One of them points.', 'It is a signal to move in.']"
223,tt0050468,One of them cocks his gun.,One of them cocks his gun.,['One of them cocks his gun.']
224,tt0050468,The dock and Earp's guns blaze.,The dock and his guns blaze.,['The dock and his guns blaze.']
225,tt0050468,The three men hit the ground.,They hit the ground.,['They hit the ground.']
226,tt0050468,The dock and Earp leap to their feet and check the trio for signs of life.,They leap to their feet and check the trio for signs of life.,"['They leap to their feet.', 'They check the trio for signs of life.']"
227,tt0050468,"The dock looks on as Earp, in turn, rolls over each of the slain men looking for clues to their identities.","The dock looks on as he, in turn, rolls over each of the slain men looking for clues to their identities.","['The dock looks on as he, in turn, rolls over each of the slain men looking for clues to their identities.', 'The dock looks on as he, in turn, rolls over each of the slain men looking for clues to their identities.']"
228,tt0050468,She moves to a table between them to pour herself a drink.,She moves to a table between them to pour herself a drink.,"['She moves to a table between them.', 'She pours herself a drink.']"
229,tt0050468,He opens a wardrobe and throws a dress on the floor.,He opens a wardrobe and throws a dress on the floor.,"['He opens a wardrobe.', 'He throws a dress on the floor.']"
230,tt0050468,Her bedroom door opens.,Her bedroom door opens.,['Her bedroom door opens.']
231,tt0050468,She nestles into Ringo provocatively.,She nestles into him provocatively.,['She nestles into him provocatively.']
232,tt0050468,He grabs two revolvers from a nearby gun belt and throws them on the table.,He grabs two revolvers from a nearby gun belt and throws them on the table.,"['He grabs two revolvers from a nearby gun belt.', 'He throws them on the table.']"
233,tt0050468,"The doc inches towards the table between them, not shifting his gaze from Ringo's eyes.","The doc inches towards the table between them, not shifting his gaze from her eyes.","['The doc inches towards the table between them.', 'He does not shift his gaze from her eyes.']"
234,tt0050468,The doc's hands hover next to a gun.,His hands hover next to a gun.,['His hands hover next to a gun.']
235,tt0050468,"He clenches his fists, straining to control himself.","He clenches his fists, straining to control himself.","['He clenches his fists.', 'He strains to control himself.']"
236,tt0050468,Ringo pours himself a drink.,He pours himself a drink.,['He pours himself a drink.']
237,tt0050468,The doc seems to be almost trembling as he clenches his fists even tighter.,The doc seems to be almost trembling as he clenches his fists even tighter.,['The doc seems to be almost trembling as he clenches his fists even tighter.']
238,tt0050468,Ringo throws his drink in the doc's face.,He throws his drink in his face.,['He throws his drink in his face.']
239,tt0050468,The doc stays stock still.,He stays stock still.,['He stays stock still.']
240,tt0050468,"Erp has entered, walked a few paces into the room.","He has entered, walked a few paces into the room.","['He has entered.', 'He has walked a few paces into the room.']"
241,tt0050468,"Imposing, motionless, he stands before the throng.",He stands before the throng.,['He stands before the throng.']
242,tt0050468,Laura appears and watches from behind a drape.,She appears and watches from behind a drape.,['She appears and watches from behind a drape.']
243,tt0050468,Doc appears.,He appears.,['He appears.']
244,tt0050468,The doc shoots in the air.,He shoots in the air.,['He shoots in the air.']
245,tt0050468,"He joins Earp, snatching a gun from a reveller's holster on the way.","He joins him, snatching a gun from a reveller's holster on the way.","['He joins him.', ""He snatches a gun from a reveller's holster on the way.""]"
246,tt0050468,He throws the spare gun to Earp.,He throws the spare gun to him.,['He throws the spare gun to him.']
247,tt0050468,"As the others drop their belts, Ringo draws his gun.","As the others drop their belts, he draws his gun.","['As the others drop their belts, he draws his gun.']"
248,tt0050468,The Doc wings him on an arm.,He wings him on an arm.,['He wings him on an arm.']
249,tt0050468,Earp frisks Ringo.,He frisks him.,['He frisks him.']
250,tt0050468,Earp stands in his way.,He stands in his way.,['He stands in his way.']
251,tt0050468,Earp lands a sharp punch to Clanton's stomach.,He lands a sharp punch to his stomach.,['He lands a sharp punch to his stomach.']
252,tt0050468,The Earp brothers have along the verandah.,The they have along the verandah.,['They have along the verandah.']
253,tt0050468,He returns Clanton's gun he had snatched.,He returns his gun he had snatched.,"['He returns his gun.', 'He had snatched it.']"
254,tt0050468,"Momentarily, Clanton and his men stand their ground.","Momentarily, they stand their ground.",['They stand their ground.']
255,tt0050468,"But with the Earp's family's guns trained on them, they're forced to retreat to their horses.","But with their guns trained on them, they're forced to retreat to their horses.","[""With their guns trained on them, they're forced to retreat."", 'They retreat to their horses.']"
256,tt0050468,"He steps inside, takes in the scene and closes the door.","He steps inside, takes in the scene and closes the door.","['He steps inside.', 'He takes in the scene.', 'He closes the door.']"
257,tt0050468,"Standing by the door, Earp takes off his hat.","Standing by the door, he takes off his hat.",['He takes off his hat.']
258,tt0050468,She busies herself in a rustic open plan kitchen.,She busies herself in a rustic open plan kitchen.,['She busies herself in a rustic open plan kitchen.']
259,tt0050468,keeping an eye on Earp and Billy.,keeping an eye on him and him.,"['He keeps an eye on him.', 'He keeps an eye on him.']"
260,tt0050468,Earp lights a cigar.,He lights a cigar.,['He lights a cigar.']
261,tt0050468,Billy sits sullenly at a square-covered dining table.,He sits sullenly at a square-covered dining table.,['He sits sullenly at a square-covered dining table.']
262,tt0050468,He moves into Billy's line of vision.,He moves into his line of vision.,['He moves into his line of vision.']
